# MAPbI3 n=3 superfluid scan | Eg=2.178282 eV  Ex=1.991594 eV  binding=186.7 meV | densities include spin factor SPIN_DEG=2
# dmu_eV  kx_invA  ky_invA  f_v  f_c  absDelta_eV  e_minus_eV  epsr_v_eV  epsr_c_eV
2.117600e+00 6.336655e-01 5.286655e-01 9.580092e-01 4.199076e-02 8.243179e-02 -1.678988e-01 -1.203000e-01 2.373776e+00
2.117600e+00 6.336655e-01 5.436655e-01 9.698017e-01 3.019829e-02 7.700904e-02 -1.839282e-01 -1.399981e-01 2.400420e+00
2.117600e+00 6.336655e-01 5.586655e-01 9.798758e-01 2.012423e-02 7.054822e-02 -2.051824e-01 -1.647313e-01 2.435038e+00
2.117600e+00 6.336655e-01 5.736655e-01 9.871300e-01 1.286996e-02 6.371257e-02 -2.301624e-01 -1.925466e-01 2.475765e+00
2.117600e+00 6.336655e-01 5.886655e-01 9.918872e-01 8.112847e-03 5.697544e-02 -2.571267e-01 -2.216330e-01 2.520802e+00
2.117600e+00 6.336655e-01 6.036655e-01 9.948705e-01 5.129455e-03 5.061838e-02 -2.844129e-01 -2.504374e-01 2.568474e+00
2.117600e+00 6.336655e-01 6.186655e-01 9.967142e-01 3.285808e-03 4.478336e-02 -3.106532e-01 -2.777410e-01 2.617263e+00
2.117600e+00 6.336655e-01 6.336655e-01 9.978562e-01 2.143821e-03 3.952739e-02 -3.348762e-01 -3.027031e-01 2.665846e+00
2.117600e+00 6.336655e-01 6.486655e-01 9.985716e-01 1.428377e-03 3.486006e-02 -3.565191e-01 -3.248598e-01 2.713136e+00
2.117600e+00 6.336655e-01 6.636655e-01 9.990269e-01 9.731006e-04 3.076471e-02 -3.753727e-01 -3.440716e-01 2.758309e+00
2.117600e+00 6.336655e-01 6.786655e-01 9.993216e-01 6.783513e-04 2.720977e-02 -3.914890e-01 -3.604391e-01 2.800812e+00
2.117600e+00 6.336655e-01 6.936655e-01 9.995158e-01 4.842051e-04 2.415568e-02 -4.050822e-01 -3.742096e-01 2.840346e+00
2.117600e+00 6.336655e-01 7.086655e-01 9.996458e-01 3.542272e-04 2.155978e-02 -4.164438e-01 -3.856970e-01 2.876816e+00
2.117600e+00 6.336655e-01 7.236655e-01 9.997341e-01 2.659167e-04 1.937879e-02 -4.258815e-01 -3.952246e-01 2.910277e+00
2.117600e+00 6.336655e-01 7.386655e-01 9.997949e-01 2.050976e-04 1.756848e-02 -4.336851e-01 -4.030925e-01 2.940874e+00
2.117600e+00 6.336655e-01 7.536655e-01 9.998373e-01 1.626687e-04 1.608390e-02 -4.401113e-01 -4.095652e-01 2.968798e+00
2.117600e+00 6.336655e-01 7.686655e-01 9.998673e-01 1.327057e-04 1.488100e-02 -4.453810e-01 -4.148686e-01 2.994251e+00
2.117600e+00 6.336655e-01 7.836655e-01 9.998887e-01 1.112730e-04 1.391611e-02 -4.496797e-01 -4.191920e-01 3.017425e+00
2.117600e+00 6.336655e-01 7.986655e-01 9.999045e-01 9.554850e-05 1.313527e-02 -4.531614e-01 -4.226921e-01 3.038492e+00
2.117600e+00 6.486655e-01 1.986655e-01 9.999291e-01 7.087792e-05 1.199753e-02 -4.728150e-01 -4.423730e-01 3.100146e+00
2.117600e+00 6.486655e-01 2.136655e-01 9.999174e-01 8.263411e-05 1.272626e-02 -4.693529e-01 -4.388963e-01 3.078508e+00
2.117600e+00 6.486655e-01 2.286655e-01 9.999016e-01 9.841783e-05 1.360944e-02 -4.650943e-01 -4.346183e-01 3.054619e+00
2.117600e+00 6.486655e-01 2.436655e-01 9.998798e-01 1.202278e-04 1.469633e-02 -4.598875e-01 -4.293855e-01 3.028287e+00
2.117600e+00 6.486655e-01 2.586655e-01 9.998492e-01 1.507787e-04 1.602442e-02 -4.535500e-01 -4.230123e-01 2.999298e+00
2.117600e+00 6.486655e-01 2.736655e-01 9.998059e-01 1.940783e-04 1.762971e-02 -4.458645e-01 -4.152780e-01 2.967438e+00
2.117600e+00 6.486655e-01 2.886655e-01 9.997438e-01 2.561645e-04 1.954728e-02 -4.365786e-01 -4.059247e-01 2.932518e+00
2.117600e+00 6.486655e-01 3.036655e-01 9.996538e-01 3.462416e-04 2.180972e-02 -4.254080e-01 -3.946611e-01 2.894419e+00
2.117600e+00 6.486655e-01 3.186655e-01 9.995214e-01 4.785709e-04 2.444707e-02 -4.120519e-01 -3.811761e-01 2.853137e+00
2.117600e+00 6.486655e-01 3.336655e-01 9.993244e-01 6.756191e-04 2.748708e-02 -3.962280e-01 -3.651724e-01 2.808849e+00
2.117600e+00 6.486655e-01 3.486655e-01 9.990268e-01 9.731572e-04 3.095316e-02 -3.777316e-01 -3.464246e-01 2.761959e+00
2.117600e+00 6.486655e-01 3.636655e-01 9.985716e-01 1.428377e-03 3.486006e-02 -3.565191e-01 -3.248598e-01 2.713136e+00
2.117600e+00 6.486655e-01 3.786655e-01 9.978677e-01 2.132294e-03 3.920806e-02 -3.328034e-01 -3.006500e-01 2.663318e+00
2.117600e+00 6.486655e-01 3.936655e-01 9.967733e-01 3.226694e-03 4.397417e-02 -3.071377e-01 -2.742949e-01 2.613692e+00
2.117600e+00 6.486655e-01 4.086655e-01 9.950791e-01 4.920860e-03 4.909680e-02 -2.804604e-01 -2.466669e-01 2.565651e+00
2.117600e+00 6.486655e-01 4.236655e-01 9.925119e-01 7.488115e-03 5.445022e-02 -2.540705e-01 -2.190001e-01 2.520746e+00
2.117600e+00 6.486655e-01 4.386655e-01 9.888094e-01 1.119056e-02 5.980934e-02 -2.295258e-01 -1.928222e-01 2.480626e+00
2.117600e+00 6.486655e-01 4.536655e-01 9.839492e-01 1.605077e-02 6.481769e-02 -2.084591e-01 -1.698396e-01 2.446977e+00
2.117600e+00 6.486655e-01 4.686655e-01 9.785368e-01 2.146321e-02 6.899015e-02 -1.923422e-01 -1.517838e-01 2.421430e+00
2.117600e+00 6.486655e-01 4.836655e-01 9.740403e-01 2.595966e-02 7.178907e-02 -1.822659e-01 -1.402052e-01 2.405416e+00
2.117600e+00 6.486655e-01 4.986655e-01 9.722592e-01 2.774084e-02 7.277844e-02 -1.788446e-01 -1.362103e-01 2.399954e+00
2.117600e+00 6.486655e-01 5.136655e-01 9.740403e-01 2.595966e-02 7.178907e-02 -1.822659e-01 -1.402052e-01 2.405416e+00
2.117600e+00 6.486655e-01 5.286655e-01 9.785368e-01 2.146321e-02 6.899015e-02 -1.923422e-01 -1.517838e-01 2.421430e+00
2.117600e+00 6.486655e-01 5.436655e-01 9.839492e-01 1.605077e-02 6.481769e-02 -2.084591e-01 -1.698396e-01 2.446977e+00
2.117600e+00 6.486655e-01 5.586655e-01 9.888094e-01 1.119056e-02 5.980934e-02 -2.295258e-01 -1.928222e-01 2.480626e+00
2.117600e+00 6.486655e-01 5.736655e-01 9.925119e-01 7.488115e-03 5.445022e-02 -2.540705e-01 -2.190001e-01 2.520746e+00
2.117600e+00 6.486655e-01 5.886655e-01 9.950791e-01 4.920860e-03 4.909680e-02 -2.804604e-01 -2.466669e-01 2.565651e+00
2.117600e+00 6.486655e-01 6.036655e-01 9.967733e-01 3.226694e-03 4.397417e-02 -3.071377e-01 -2.742949e-01 2.613692e+00
2.117600e+00 6.486655e-01 6.186655e-01 9.978677e-01 2.132294e-03 3.920806e-02 -3.328034e-01 -3.006500e-01 2.663318e+00
2.117600e+00 6.486655e-01 6.336655e-01 9.985716e-01 1.428377e-03 3.486006e-02 -3.565191e-01 -3.248598e-01 2.713136e+00
2.117600e+00 6.486655e-01 6.486655e-01 9.990268e-01 9.731572e-04 3.095316e-02 -3.777316e-01 -3.464246e-01 2.761959e+00
2.117600e+00 6.486655e-01 6.636655e-01 9.993244e-01 6.756191e-04 2.748708e-02 -3.962280e-01 -3.651724e-01 2.808849e+00
2.117600e+00 6.486655e-01 6.786655e-01 9.995214e-01 4.785709e-04 2.444707e-02 -4.120519e-01 -3.811761e-01 2.853137e+00
2.117600e+00 6.486655e-01 6.936655e-01 9.996538e-01 3.462416e-04 2.180972e-02 -4.254080e-01 -3.946611e-01 2.894419e+00
2.117600e+00 6.486655e-01 7.086655e-01 9.997438e-01 2.561645e-04 1.954728e-02 -4.365786e-01 -4.059247e-01 2.932518e+00
2.117600e+00 6.486655e-01 7.236655e-01 9.998059e-01 1.940783e-04 1.762971e-02 -4.458645e-01 -4.152780e-01 2.967438e+00
2.117600e+00 6.486655e-01 7.386655e-01 9.998492e-01 1.507787e-04 1.602442e-02 -4.535500e-01 -4.230123e-01 2.999298e+00
2.117600e+00 6.486655e-01 7.536655e-01 9.998798e-01 1.202278e-04 1.469633e-02 -4.598875e-01 -4.293855e-01 3.028287e+00
2.117600e+00 6.486655e-01 7.686655e-01 9.999016e-01 9.841783e-05 1.360944e-02 -4.650943e-01 -4.346183e-01 3.054619e+00
2.117600e+00 6.486655e-01 7.836655e-01 9.999174e-01 8.263411e-05 1.272626e-02 -4.693529e-01 -4.388963e-01 3.078508e+00
2.117600e+00 6.486655e-01 7.986655e-01 9.999291e-01 7.087792e-05 1.199753e-02 -4.728150e-01 -4.423730e-01 3.100146e+00
2.117600e+00 6.636655e-01 1.986655e-01 9.999471e-01 5.287412e-05 1.094198e-02 -4.904315e-01 -4.600110e-01 3.162255e+00
2.117600e+00 6.636655e-01 2.136655e-01 9.999383e-01 6.174186e-05 1.162071e-02 -4.869376e-01 -4.565054e-01 3.139872e+00
2.117600e+00 6.636655e-01 2.286655e-01 9.999265e-01 7.348445e-05 1.242852e-02 -4.826627e-01 -4.522152e-01 3.115070e+00
2.117600e+00 6.636655e-01 2.436655e-01 9.999105e-01 8.953487e-05 1.341007e-02 -4.774577e-01 -4.469899e-01 3.087632e+00
2.117600e+00 6.636655e-01 2.586655e-01 9.998882e-01 1.117918e-04 1.459737e-02 -4.711434e-01 -4.406481e-01 3.057326e+00
2.117600e+00 6.636655e-01 2.736655e-01 9.998570e-01 1.430082e-04 1.601965e-02 -4.635065e-01 -4.329740e-01 3.023930e+00
2.117600e+00 6.636655e-01 2.886655e-01 9.998127e-01 1.872581e-04 1.770397e-02 -4.542995e-01 -4.237163e-01 2.987270e+00
2.117600e+00 6.636655e-01 3.036655e-01 9.997494e-01 2.506335e-04 1.967404e-02 -4.432448e-01 -4.125924e-01 2.947262e+00
2.117600e+00 6.636655e-01 3.186655e-01 9.996576e-01 3.423770e-04 2.195030e-02 -4.300499e-01 -3.993027e-01 2.903971e+00
2.117600e+00 6.636655e-01 3.336655e-01 9.995233e-01 4.767049e-04 2.455036e-02 -4.144422e-01 -3.835652e-01 2.857662e+00
2.117600e+00 6.636655e-01 3.486655e-01 9.993244e-01 6.756191e-04 2.748708e-02 -3.962280e-01 -3.651724e-01 2.808849e+00
2.117600e+00 6.636655e-01 3.636655e-01 9.990269e-01 9.731006e-04 3.076471e-02 -3.753727e-01 -3.440716e-01 2.758309e+00
2.117600e+00 6.636655e-01 3.786655e-01 9.985790e-01 1.420963e-03 3.437364e-02 -3.520928e-01 -3.204552e-01 2.707073e+00
2.117600e+00 6.636655e-01 3.936655e-01 9.979043e-01 2.095703e-03 3.828337e-02 -3.269351e-01 -2.948397e-01 2.656397e+00
2.117600e+00 6.636655e-01 4.086655e-01 9.968974e-01 3.102619e-03 4.243130e-02 -3.008139e-01 -2.681058e-01 2.607711e+00
2.117600e+00 6.636655e-01 4.236655e-01 9.954339e-01 4.566053e-03 4.670548e-02 -2.749831e-01 -2.414789e-01 2.562568e+00
2.117600e+00 6.636655e-01 4.386655e-01 9.934174e-01 6.582603e-03 5.092221e-02 -2.509345e-01 -2.164484e-01 2.522574e+00
2.117600e+00 6.636655e-01 4.536655e-01 9.908901e-01 9.109878e-03 5.480816e-02 -2.302328e-01 -1.946367e-01 2.489321e+00
2.117600e+00 6.636655e-01 4.686655e-01 9.881921e-01 1.180795e-02 5.800710e-02 -2.143152e-01 -1.776335e-01 2.464284e+00
2.117600e+00 6.636655e-01 4.836655e-01 9.860219e-01 1.397812e-02 6.013474e-02 -2.043040e-01 -1.668032e-01 2.448698e+00
2.117600e+00 6.636655e-01 4.986655e-01 9.851771e-01 1.482289e-02 6.088356e-02 -2.008905e-01 -1.630815e-01 2.443404e+00
2.117600e+00 6.636655e-01 5.136655e-01 9.860219e-01 1.397812e-02 6.013474e-02 -2.043040e-01 -1.668032e-01 2.448698e+00
2.117600e+00 6.636655e-01 5.286655e-01 9.881921e-01 1.180795e-02 5.800710e-02 -2.143152e-01 -1.776335e-01 2.464284e+00
2.117600e+00 6.636655e-01 5.436655e-01 9.908901e-01 9.109878e-03 5.480816e-02 -2.302328e-01 -1.946367e-01 2.489321e+00
2.117600e+00 6.636655e-01 5.586655e-01 9.934174e-01 6.582603e-03 5.092221e-02 -2.509345e-01 -2.164484e-01 2.522574e+00
2.117600e+00 6.636655e-01 5.736655e-01 9.954339e-01 4.566053e-03 4.670548e-02 -2.749831e-01 -2.414789e-01 2.562568e+00
2.117600e+00 6.636655e-01 5.886655e-01 9.968974e-01 3.102619e-03 4.243130e-02 -3.008139e-01 -2.681058e-01 2.607711e+00
2.117600e+00 6.636655e-01 6.036655e-01 9.979043e-01 2.095703e-03 3.828337e-02 -3.269351e-01 -2.948397e-01 2.656397e+00
2.117600e+00 6.636655e-01 6.186655e-01 9.985790e-01 1.420963e-03 3.437364e-02 -3.520928e-01 -3.204552e-01 2.707073e+00
2.117600e+00 6.636655e-01 6.336655e-01 9.990269e-01 9.731006e-04 3.076471e-02 -3.753727e-01 -3.440716e-01 2.758309e+00
2.117600e+00 6.636655e-01 6.486655e-01 9.993244e-01 6.756191e-04 2.748708e-02 -3.962280e-01 -3.651724e-01 2.808849e+00
2.117600e+00 6.636655e-01 6.636655e-01 9.995233e-01 4.767049e-04 2.455036e-02 -4.144422e-01 -3.835652e-01 2.857662e+00
2.117600e+00 6.636655e-01 6.786655e-01 9.996576e-01 3.423770e-04 2.195030e-02 -4.300499e-01 -3.993027e-01 2.903971e+00
2.117600e+00 6.636655e-01 6.936655e-01 9.997494e-01 2.506335e-04 1.967404e-02 -4.432448e-01 -4.125924e-01 2.947262e+00
2.117600e+00 6.636655e-01 7.086655e-01 9.998127e-01 1.872581e-04 1.770397e-02 -4.542995e-01 -4.237163e-01 2.987270e+00
2.117600e+00 6.636655e-01 7.236655e-01 9.998570e-01 1.430082e-04 1.601965e-02 -4.635065e-01 -4.329740e-01 3.023930e+00
2.117600e+00 6.636655e-01 7.386655e-01 9.998882e-01 1.117918e-04 1.459737e-02 -4.711434e-01 -4.406481e-01 3.057326e+00
2.117600e+00 6.636655e-01 7.536655e-01 9.999105e-01 8.953487e-05 1.341007e-02 -4.774577e-01 -4.469899e-01 3.087632e+00
2.117600e+00 6.636655e-01 7.686655e-01 9.999265e-01 7.348445e-05 1.242852e-02 -4.826627e-01 -4.522152e-01 3.115070e+00
2.117600e+00 6.636655e-01 7.836655e-01 9.999383e-01 6.174186e-05 1.162071e-02 -4.869376e-01 -4.565054e-01 3.139872e+00
2.117600e+00 6.636655e-01 7.986655e-01 9.999471e-01 5.287412e-05 1.094198e-02 -4.904315e-01 -4.600110e-01 3.162255e+00
2.117600e+00 6.786655e-01 1.986655e-01 9.999602e-01 3.979452e-05 9.978444e-03 -5.059399e-01 -4.755360e-01 3.223768e+00
2.117600e+00 6.786655e-01 2.136655e-01 9.999534e-01 4.655679e-05 1.060967e-02 -5.023743e-01 -4.719610e-01 3.200459e+00
2.117600e+00 6.786655e-01 2.286655e-01 9.999446e-01 5.540116e-05 1.134848e-02 -4.980388e-01 -4.676135e-01 3.174538e+00
2.117600e+00 6.786655e-01 2.436655e-01 9.999326e-01 6.736937e-05 1.223517e-02 -4.927871e-01 -4.623458e-01 3.145765e+00
2.117600e+00 6.786655e-01 2.586655e-01 9.999162e-01 8.381058e-05 1.329699e-02 -4.864431e-01 -4.559805e-01 3.113896e+00
2.117600e+00 6.786655e-01 2.736655e-01 9.998934e-01 1.066486e-04 1.455752e-02 -4.787979e-01 -4.483066e-01 3.078713e+00
2.117600e+00 6.786655e-01 2.886655e-01 9.998613e-01 1.386854e-04 1.603755e-02 -4.696093e-01 -4.390795e-01 3.040066e+00
2.117600e+00 6.786655e-01 3.036655e-01 9.998160e-01 1.840412e-04 1.775424e-02 -4.586069e-01 -4.280251e-01 2.997927e+00
2.117600e+00 6.786655e-01 3.186655e-01 9.997511e-01 2.488552e-04 1.972149e-02 -4.455075e-01 -4.148554e-01 2.952440e+00
2.117600e+00 6.786655e-01 3.336655e-01 9.996576e-01 3.423770e-04 2.195030e-02 -4.300499e-01 -3.993027e-01 2.903971e+00
2.117600e+00 6.786655e-01 3.486655e-01 9.995214e-01 4.785709e-04 2.444707e-02 -4.120519e-01 -3.811761e-01 2.853137e+00
2.117600e+00 6.786655e-01 3.636655e-01 9.993216e-01 6.783513e-04 2.720977e-02 -3.914890e-01 -3.604391e-01 2.800812e+00
2.117600e+00 6.786655e-01 3.786655e-01 9.990276e-01 9.724074e-04 3.022335e-02 -3.685816e-01 -3.372977e-01 2.748099e+00
2.117600e+00 6.786655e-01 3.936655e-01 9.985961e-01 1.403895e-03 3.345396e-02 -3.438705e-01 -3.122753e-01 2.696297e+00
2.117600e+00 6.786655e-01 4.086655e-01 9.979715e-01 2.028482e-03 3.684110e-02 -3.182500e-01 -2.862481e-01 2.646849e+00
2.117600e+00 6.786655e-01 4.236655e-01 9.970944e-01 2.905605e-03 4.028602e-02 -2.929373e-01 -2.604217e-01 2.601288e+00
2.117600e+00 6.786655e-01 4.386655e-01 9.959298e-01 4.070226e-03 4.363804e-02 -2.693744e-01 -2.362438e-01 2.561173e+00
2.117600e+00 6.786655e-01 4.536655e-01 9.945239e-01 5.476094e-03 4.668535e-02 -2.490737e-01 -2.152686e-01 2.528015e+00
2.117600e+00 6.786655e-01 4.686655e-01 9.930735e-01 6.926528e-03 4.916377e-02 -2.334361e-01 -1.989893e-01 2.503183e+00
2.117600e+00 6.786655e-01 4.836655e-01 9.919372e-01 8.062817e-03 5.079724e-02 -2.235791e-01 -1.886585e-01 2.487790e+00
2.117600e+00 6.786655e-01 4.986655e-01 9.915012e-01 8.498803e-03 5.136933e-02 -2.202129e-01 -1.851160e-01 2.482573e+00
2.117600e+00 6.786655e-01 5.136655e-01 9.919372e-01 8.062817e-03 5.079724e-02 -2.235791e-01 -1.886585e-01 2.487790e+00
2.117600e+00 6.786655e-01 5.286655e-01 9.930735e-01 6.926528e-03 4.916377e-02 -2.334361e-01 -1.989893e-01 2.503183e+00
2.117600e+00 6.786655e-01 5.436655e-01 9.945239e-01 5.476094e-03 4.668535e-02 -2.490737e-01 -2.152686e-01 2.528015e+00
2.117600e+00 6.786655e-01 5.586655e-01 9.959298e-01 4.070226e-03 4.363804e-02 -2.693744e-01 -2.362438e-01 2.561173e+00
2.117600e+00 6.786655e-01 5.736655e-01 9.970944e-01 2.905605e-03 4.028602e-02 -2.929373e-01 -2.604217e-01 2.601288e+00
2.117600e+00 6.786655e-01 5.886655e-01 9.979715e-01 2.028482e-03 3.684110e-02 -3.182500e-01 -2.862481e-01 2.646849e+00
2.117600e+00 6.786655e-01 6.036655e-01 9.985961e-01 1.403895e-03 3.345396e-02 -3.438705e-01 -3.122753e-01 2.696297e+00
2.117600e+00 6.786655e-01 6.186655e-01 9.990276e-01 9.724074e-04 3.022335e-02 -3.685816e-01 -3.372977e-01 2.748099e+00
2.117600e+00 6.786655e-01 6.336655e-01 9.993216e-01 6.783513e-04 2.720977e-02 -3.914890e-01 -3.604391e-01 2.800812e+00
2.117600e+00 6.786655e-01 6.486655e-01 9.995214e-01 4.785709e-04 2.444707e-02 -4.120519e-01 -3.811761e-01 2.853137e+00
2.117600e+00 6.786655e-01 6.636655e-01 9.996576e-01 3.423770e-04 2.195030e-02 -4.300499e-01 -3.993027e-01 2.903971e+00
2.117600e+00 6.786655e-01 6.786655e-01 9.997511e-01 2.488552e-04 1.972149e-02 -4.455075e-01 -4.148554e-01 2.952440e+00
2.117600e+00 6.786655e-01 6.936655e-01 9.998160e-01 1.840412e-04 1.775424e-02 -4.586069e-01 -4.280251e-01 2.997927e+00
2.117600e+00 6.786655e-01 7.086655e-01 9.998613e-01 1.386854e-04 1.603755e-02 -4.696093e-01 -4.390795e-01 3.040066e+00
2.117600e+00 6.786655e-01 7.236655e-01 9.998934e-01 1.066486e-04 1.455752e-02 -4.787979e-01 -4.483066e-01 3.078713e+00
2.117600e+00 6.786655e-01 7.386655e-01 9.999162e-01 8.381058e-05 1.329699e-02 -4.864431e-01 -4.559805e-01 3.113896e+00
2.117600e+00 6.786655e-01 7.536655e-01 9.999326e-01 6.736937e-05 1.223517e-02 -4.927871e-01 -4.623458e-01 3.145765e+00
2.117600e+00 6.786655e-01 7.686655e-01 9.999446e-01 5.540116e-05 1.134848e-02 -4.980388e-01 -4.676135e-01 3.174538e+00
2.117600e+00 6.786655e-01 7.836655e-01 9.999534e-01 4.655679e-05 1.060967e-02 -5.023743e-01 -4.719610e-01 3.200459e+00
2.117600e+00 6.786655e-01 7.986655e-01 9.999602e-01 3.979452e-05 9.978444e-03 -5.059399e-01 -4.755360e-01 3.223768e+00
2.117600e+00 6.936655e-01 1.986655e-01 9.999697e-01 3.029376e-05 9.110414e-03 -5.194130e-01 -4.890219e-01 3.283745e+00
2.117600e+00 6.936655e-01 2.136655e-01 9.999645e-01 3.551423e-05 9.696885e-03 -5.157487e-01 -4.853500e-01 3.259326e+00
2.117600e+00 6.936655e-01 2.286655e-01 9.999577e-01 4.226776e-05 1.037292e-02 -5.113220e-01 -4.809136e-01 3.232084e+00
2.117600e+00 6.936655e-01 2.436655e-01 9.999487e-01 5.132348e-05 1.117482e-02 -5.059889e-01 -4.755680e-01 3.201760e+00
2.117600e+00 6.936655e-01 2.586655e-01 9.999363e-01 6.365703e-05 1.212572e-02 -4.995766e-01 -4.691389e-01 3.168109e+00
2.117600e+00 6.936655e-01 2.736655e-01 9.999194e-01 8.063897e-05 1.324473e-02 -4.918803e-01 -4.614204e-01 3.130928e+00
2.117600e+00 6.936655e-01 2.886655e-01 9.998958e-01 1.042381e-04 1.454790e-02 -4.826635e-01 -4.521741e-01 3.090112e+00
2.117600e+00 6.936655e-01 3.036655e-01 9.998627e-01 1.373093e-04 1.604786e-02 -4.716634e-01 -4.411344e-01 3.045700e+00
2.117600e+00 6.936655e-01 3.186655e-01 9.998160e-01 1.840412e-04 1.775424e-02 -4.586069e-01 -4.280251e-01 2.997927e+00
2.117600e+00 6.936655e-01 3.336655e-01 9.997494e-01 2.506335e-04 1.967404e-02 -4.432448e-01 -4.125924e-01 2.947262e+00
2.117600e+00 6.936655e-01 3.486655e-01 9.996538e-01 3.462416e-04 2.180972e-02 -4.254080e-01 -3.946611e-01 2.894419e+00
2.117600e+00 6.936655e-01 3.636655e-01 9.995158e-01 4.842051e-04 2.415568e-02 -4.050822e-01 -3.742096e-01 2.840346e+00
2.117600e+00 6.936655e-01 3.786655e-01 9.993166e-01 6.834298e-04 2.669408e-02 -3.824929e-01 -3.514539e-01 2.786198e+00
2.117600e+00 6.936655e-01 3.936655e-01 9.990307e-01 9.693437e-04 2.939039e-02 -3.581755e-01 -3.269191e-01 2.733296e+00
2.117600e+00 6.936655e-01 4.086655e-01 9.986272e-01 1.372802e-03 3.218785e-02 -3.330054e-01 -3.014711e-01 2.683075e+00
2.117600e+00 6.936655e-01 4.236655e-01 9.980765e-01 1.923509e-03 3.500008e-02 -3.081679e-01 -2.762905e-01 2.637040e+00
2.117600e+00 6.936655e-01 4.386655e-01 9.973672e-01 2.632834e-03 3.770289e-02 -2.850624e-01 -2.527843e-01 2.596700e+00
2.117600e+00 6.936655e-01 4.536655e-01 9.965366e-01 3.463432e-03 4.013019e-02 -2.651561e-01 -2.324494e-01 2.563499e+00
2.117600e+00 6.936655e-01 4.686655e-01 9.957029e-01 4.297067e-03 4.208296e-02 -2.498141e-01 -2.167086e-01 2.538724e+00
2.117600e+00 6.936655e-01 4.836655e-01 9.950635e-01 4.936454e-03 4.335938e-02 -2.401354e-01 -2.067405e-01 2.523409e+00
2.117600e+00 6.936655e-01 4.986655e-01 9.948210e-01 5.178958e-03 4.380442e-02 -2.368280e-01 -2.033265e-01 2.518225e+00
2.117600e+00 6.936655e-01 5.136655e-01 9.950635e-01 4.936454e-03 4.335938e-02 -2.401354e-01 -2.067405e-01 2.523409e+00
2.117600e+00 6.936655e-01 5.286655e-01 9.957029e-01 4.297067e-03 4.208296e-02 -2.498141e-01 -2.167086e-01 2.538724e+00
2.117600e+00 6.936655e-01 5.436655e-01 9.965366e-01 3.463432e-03 4.013019e-02 -2.651561e-01 -2.324494e-01 2.563499e+00
2.117600e+00 6.936655e-01 5.586655e-01 9.973672e-01 2.632834e-03 3.770289e-02 -2.850624e-01 -2.527843e-01 2.596700e+00
2.117600e+00 6.936655e-01 5.736655e-01 9.980765e-01 1.923509e-03 3.500008e-02 -3.081679e-01 -2.762905e-01 2.637040e+00
2.117600e+00 6.936655e-01 5.886655e-01 9.986272e-01 1.372802e-03 3.218785e-02 -3.330054e-01 -3.014711e-01 2.683075e+00
2.117600e+00 6.936655e-01 6.036655e-01 9.990307e-01 9.693437e-04 2.939039e-02 -3.581755e-01 -3.269191e-01 2.733296e+00
2.117600e+00 6.936655e-01 6.186655e-01 9.993166e-01 6.834298e-04 2.669408e-02 -3.824929e-01 -3.514539e-01 2.786198e+00
2.117600e+00 6.936655e-01 6.336655e-01 9.995158e-01 4.842051e-04 2.415568e-02 -4.050822e-01 -3.742096e-01 2.840346e+00
2.117600e+00 6.936655e-01 6.486655e-01 9.996538e-01 3.462416e-04 2.180972e-02 -4.254080e-01 -3.946611e-01 2.894419e+00
2.117600e+00 6.936655e-01 6.636655e-01 9.997494e-01 2.506335e-04 1.967404e-02 -4.432448e-01 -4.125924e-01 2.947262e+00
2.117600e+00 6.936655e-01 6.786655e-01 9.998160e-01 1.840412e-04 1.775424e-02 -4.586069e-01 -4.280251e-01 2.997927e+00
2.117600e+00 6.936655e-01 6.936655e-01 9.998627e-01 1.373093e-04 1.604786e-02 -4.716634e-01 -4.411344e-01 3.045700e+00
2.117600e+00 6.936655e-01 7.086655e-01 9.998958e-01 1.042381e-04 1.454790e-02 -4.826635e-01 -4.521741e-01 3.090112e+00
2.117600e+00 6.936655e-01 7.236655e-01 9.999194e-01 8.063897e-05 1.324473e-02 -4.918803e-01 -4.614204e-01 3.130928e+00
2.117600e+00 6.936655e-01 7.386655e-01 9.999363e-01 6.365703e-05 1.212572e-02 -4.995766e-01 -4.691389e-01 3.168109e+00
2.117600e+00 6.936655e-01 7.536655e-01 9.999487e-01 5.132348e-05 1.117482e-02 -5.059889e-01 -4.755680e-01 3.201760e+00
2.117600e+00 6.936655e-01 7.686655e-01 9.999577e-01 4.226776e-05 1.037292e-02 -5.113220e-01 -4.809136e-01 3.232084e+00
2.117600e+00 6.936655e-01 7.836655e-01 9.999645e-01 3.551423e-05 9.696885e-03 -5.157487e-01 -4.853500e-01 3.259326e+00
2.117600e+00 6.936655e-01 7.986655e-01 9.999697e-01 3.029376e-05 9.110414e-03 -5.194130e-01 -4.890219e-01 3.283745e+00
2.117600e+00 7.086655e-01 1.986655e-01 9.999766e-01 2.337350e-05 8.337082e-03 -5.310109e-01 -5.006297e-01 3.341366e+00
2.117600e+00 7.086655e-01 2.136655e-01 9.999725e-01 2.745773e-05 8.881722e-03 -5.272327e-01 -4.968452e-01 3.315666e+00
2.117600e+00 7.086655e-01 2.286655e-01 9.999673e-01 3.269143e-05 9.501019e-03 -5.226963e-01 -4.923011e-01 3.286920e+00
2.117600e+00 7.086655e-01 2.436655e-01 9.999603e-01 3.965238e-05 1.022769e-02 -5.172601e-01 -4.868548e-01 3.254862e+00
